指数代码_IdxCd,指数名称_IdxNm,指数全称_IdxFNm,指数拼音简称_ChiSpelling,交易日期_TrdDt,涨跌幅(%)_ChgPct,
"000002","A股指数","上证A股指数","AGZS",2008-12-09,"-2.53700039"
"000002","A股指数","上证A股指数","AGZS",2008-12-10,"2.03127928"
"000002","A股指数","上证A股指数","AGZS",2008-12-11,"-2.28295967"
"000002","A股指数","上证A股指数","AGZS",2008-12-12,"-3.80875601"
"000002","A股指数","上证A股指数","AGZS",2008-12-15,"0.52069806"
"000002","A股指数","上证A股指数","AGZS",2008-12-16,"0.53991142"
"000002","A股指数","上证A股指数","AGZS",2008-12-17,"0.08972701"
"000002","A股指数","上证A股指数","AGZS",2008-12-18,"1.96596224"
"000002","A股指数","上证A股指数","AGZS",2008-12-19,"0.13653057"
"000002","A股指数","上证A股指数","AGZS",2008-12-22,"-1.52422685"
"000002","A股指数","上证A股指数","AGZS",2008-12-23,"-4.55295872"
"000002","A股指数","上证A股指数","AGZS",2008-12-24,"-1.76184278"
"000002","A股指数","上证A股指数","AGZS",2008-12-25,"-0.61174501"
"000002","A股指数","上证A股指数","AGZS",2008-12-26,"-0.05145961"
"000002","A股指数","上证A股指数","AGZS",2008-12-29,"-0.05930417"
"000002","A股指数","上证A股指数","AGZS",2008-12-30,"-0.95272356"
"000002","A股指数","上证A股指数","AGZS",2008-12-31,"-0.66280464"
"000002","A股指数","上证A股指数","AGZS",2009-01-05,"3.29136052"
"000002","A股指数","上证A股指数","AGZS",2009-01-06,"2.99972097"
"000002","A股指数","上证A股指数","AGZS",2009-01-07,"-0.68084169"
"000002","A股指数","上证A股指数","AGZS",2009-01-08,"-2.38804419"
"000002","A股指数","上证A股指数","AGZS",2009-01-09,"1.42053407"
"000002","A股指数","上证A股指数","AGZS",2009-01-12,"-0.24086505"
"000002","A股指数","上证A股指数","AGZS",2009-01-13,"-1.94390339"
"000002","A股指数","上证A股指数","AGZS",2009-01-14,"3.51693728"
"000002","A股指数","上证A股指数","AGZS",2009-01-15,"-0.45069891"
"000002","A股指数","上证A股指数","AGZS",2009-01-16,"1.78764354"
"000002","A股指数","上证A股指数","AGZS",2009-01-19,"1.65493171"
"000002","A股指数","上证A股指数","AGZS",2009-01-20,"0.37330766"
"000002","A股指数","上证A股指数","AGZS",2009-01-21,"-0.45679155"
"000002","A股指数","上证A股指数","AGZS",2009-01-22,"0.99972651"
"000002","A股指数","上证A股指数","AGZS",2009-01-23,"-0.71771767"
"000002","A股指数","上证A股指数","AGZS",2009-02-02,"1.05483617"
"000002","A股指数","上证A股指数","AGZS",2009-02-03,"2.44608874"
"000002","A股指数","上证A股指数","AGZS",2009-02-04,"2.27906876"
"000002","A股指数","上证A股指数","AGZS",2009-02-05,"-0.46151837"
"000002","A股指数","上证A股指数","AGZS",2009-02-06,"3.96413493"
"000002","A股指数","上证A股指数","AGZS",2009-02-09,"1.98788830"
"000002","A股指数","上证A股指数","AGZS",2009-02-10,"1.81088664"
"000002","A股指数","上证A股指数","AGZS",2009-02-11,"-0.18651420"
"000002","A股指数","上证A股指数","AGZS",2009-02-12,"-0.56467515"
"000002","A股指数","上证A股指数","AGZS",2009-02-13,"3.23529935"
"000002","A股指数","上证A股指数","AGZS",2009-02-16,"2.96381761"
"000002","A股指数","上证A股指数","AGZS",2009-02-17,"-2.92331058"
"000002","A股指数","上证A股指数","AGZS",2009-02-18,"-4.72851196"
"000002","A股指数","上证A股指数","AGZS",2009-02-19,"0.77182783"
"000002","A股指数","上证A股指数","AGZS",2009-02-20,"1.53307294"
"000002","A股指数","上证A股指数","AGZS",2009-02-23,"1.95696654"
"000002","A股指数","上证A股指数","AGZS",2009-02-24,"-4.56004714"
"000002","A股指数","上证A股指数","AGZS",2009-02-25,"0.26758549"
"000002","A股指数","上证A股指数","AGZS",2009-02-26,"-3.85938067"
"000002","A股指数","上证A股指数","AGZS",2009-02-27,"-1.79978533"
"000002","A股指数","上证A股指数","AGZS",2009-03-02,"0.50474839"
"000002","A股指数","上证A股指数","AGZS",2009-03-03,"-1.05088523"
"000002","A股指数","上证A股指数","AGZS",2009-03-04,"6.11401947"
"000002","A股指数","上证A股指数","AGZS",2009-03-05,"1.04900045"
"000002","A股指数","上证A股指数","AGZS",2009-03-06,"-1.27068416"
"000002","A股指数","上证A股指数","AGZS",2009-03-09,"-3.38989456"
"000002","A股指数","上证A股指数","AGZS",2009-03-10,"1.87912420"
"000002","A股指数","上证A股指数","AGZS",2009-03-11,"-0.90844054"
"000002","A股指数","上证A股指数","AGZS",2009-03-12,"-0.24046031"
"000002","A股指数","上证A股指数","AGZS",2009-03-13,"-0.23371809"
"000002","A股指数","上证A股指数","AGZS",2009-03-16,"1.14792385"
"000002","A股指数","上证A股指数","AGZS",2009-03-17,"3.02111008"
"000002","A股指数","上证A股指数","AGZS",2009-03-18,"0.24023214"
"000002","A股指数","上证A股指数","AGZS",2009-03-19,"1.88469159"
"000002","A股指数","上证A股指数","AGZS",2009-03-20,"0.68250043"
"000002","A股指数","上证A股指数","AGZS",2009-03-23,"1.94441359"
"000002","A股指数","上证A股指数","AGZS",2009-03-24,"0.55691318"
"000002","A股指数","上证A股指数","AGZS",2009-03-25,"-2.00643784"
"000002","A股指数","上证A股指数","AGZS",2009-03-26,"3.06049141"
"000002","A股指数","上证A股指数","AGZS",2009-03-27,"0.53882466"
"000002","A股指数","上证A股指数","AGZS",2009-03-30,"-0.69872016"
"000002","A股指数","上证A股指数","AGZS",2009-03-31,"0.64048145"
"000002","A股指数","上证A股指数","AGZS",2009-04-01,"1.46954199"
"000002","A股指数","上证A股指数","AGZS",2009-04-02,"0.72638497"
"000002","A股指数","上证A股指数","AGZS",2009-04-03,"-0.22650243"
"000002","A股指数","上证A股指数","AGZS",2009-04-07,"0.80199945"
"000002","A股指数","上证A股指数","AGZS",2009-04-08,"-3.76538118"
"000002","A股指数","上证A股指数","AGZS",2009-04-09,"1.38485503"
"000002","A股指数","上证A股指数","AGZS",2009-04-10,"2.70277411"
"000002","A股指数","上证A股指数","AGZS",2009-04-13,"2.84883594"
"000002","A股指数","上证A股指数","AGZS",2009-04-14,"0.53615737"
"000002","A股指数","上证A股指数","AGZS",2009-04-15,"0.34556749"
"000002","A股指数","上证A股指数","AGZS",2009-04-16,"-0.07607334"
"000002","A股指数","上证A股指数","AGZS",2009-04-17,"-1.18727161"
"000002","A股指数","上证A股指数","AGZS",2009-04-20,"2.13845451"
"000002","A股指数","上证A股指数","AGZS",2009-04-21,"-0.84652478"
"000002","A股指数","上证A股指数","AGZS",2009-04-22,"-2.93844720"
"000002","A股指数","上证A股指数","AGZS",2009-04-23,"0.10272627"
"000002","A股指数","上证A股指数","AGZS",2009-04-24,"-0.62191176"
"000002","A股指数","上证A股指数","AGZS",2009-04-27,"-1.75757305"
"000002","A股指数","上证A股指数","AGZS",2009-04-28,"-0.16578461"
"000002","A股指数","上证A股指数","AGZS",2009-04-29,"2.77993650"
"000002","A股指数","上证A股指数","AGZS",2009-04-30,"0.37643973"
"000002","A股指数","上证A股指数","AGZS",2009-05-04,"3.32680152"
"000002","A股指数","上证A股指数","AGZS",2009-05-05,"0.29135250"
"000002","A股指数","上证A股指数","AGZS",2009-05-06,"0.98001745"
"000002","A股指数","上证A股指数","AGZS",2009-05-07,"0.19130120"
