,InfoPublYear,InfoPublMon,0,1,2,3,4,5,6,7,8,9
252,2005,1,0.7031625509262085,0.7168922424316406,-1.3914422988891602,-1.0359587669372559,-0.023064902052283287,0.11857456713914871,1.0339107513427734,-0.7438231110572815,-1.5603359937667847,0.45751211047172546
253,2005,2,0.7861174941062927,0.5333682298660278,-1.0255213975906372,-1.4936354160308838,-0.5293148159980774,-0.12699803709983826,0.8447757959365845,-0.17666877806186676,-1.865512728691101,0.6533363461494446
254,2005,3,0.4131508469581604,0.7370901703834534,-1.3123232126235962,-0.7466073632240295,-0.641843855381012,0.14576949179172516,1.1165268421173096,-0.1402764767408371,-2.3574671745300293,0.4008425772190094
255,2005,4,0.5327551960945129,0.6559031009674072,-1.249602198600769,-0.925069272518158,-0.516948938369751,0.14253556728363037,0.8362354040145874,-0.47610586881637573,-1.7641526460647583,0.01807352527976036
256,2005,5,0.5388780832290649,0.8736187815666199,-1.4910885095596313,-0.4909786283969879,-0.7112277150154114,0.29064661264419556,1.3347281217575073,-0.09943212568759918,-1.8585549592971802,-0.11754422634840012
257,2005,6,0.5717257261276245,0.9195138812065125,-1.2511274814605713,-0.5169848203659058,-0.9701962471008301,0.3826855421066284,1.5828309059143066,-0.6927787065505981,-1.3779418468475342,0.10121501982212067
258,2005,7,0.7846171259880066,0.3033863306045532,-0.9222890138626099,-1.2980157136917114,-0.4847669005393982,-0.15905649960041046,1.1084669828414917,-0.6715954542160034,-1.4317243099212646,0.22565920650959015
259,2005,8,0.2399771362543106,0.5440624356269836,-1.5380088090896606,-0.9877877831459045,-0.9524559378623962,0.2233889400959015,0.8665482997894287,0.043397799134254456,-1.544966220855713,-0.15650275349617004
260,2005,9,0.5532509088516235,0.5090197920799255,-1.3439644575119019,-0.8034377694129944,-0.2439638078212738,0.1918819099664688,1.0211085081100464,-0.3545103669166565,-1.8117204904556274,0.21135278046131134
261,2005,10,0.5397391319274902,0.03504657745361328,-1.171074390411377,-1.1136139631271362,-0.7953804731369019,0.2205616980791092,1.31984281539917,-0.5432761311531067,-1.607109546661377,0.4565366506576538
262,2005,11,0.7294053435325623,0.577846348285675,-0.8846365213394165,-0.7863656878471375,-0.946742057800293,-0.08392386138439178,0.851031482219696,0.3387100100517273,-2.634366512298584,0.4247024357318878
263,2005,12,0.6755366921424866,0.4202043116092682,-1.3598384857177734,-0.8659726977348328,-0.2411203235387802,0.22060111165046692,1.0825233459472656,-0.19922290742397308,-1.5189292430877686,0.13596931099891663
264,2006,1,0.7008349895477295,0.5610583424568176,-1.3699744939804077,-1.1626921892166138,-0.3662041127681732,-0.23077990114688873,0.7842693328857422,-0.39212968945503235,-1.5921803712844849,-0.17226482927799225
265,2006,2,0.6750199794769287,0.5830528140068054,-1.2049651145935059,-0.8664923310279846,-0.2631624937057495,0.34752005338668823,0.9630691409111023,-0.7024796605110168,-2.097766160964966,0.25787273049354553
266,2006,3,0.9250418543815613,0.4711576998233795,-1.8447948694229126,-0.8581916093826294,0.6845767498016357,0.5132048726081848,0.8993273973464966,-0.37618157267570496,-2.0900378227233887,0.774438738822937
267,2006,4,1.1540093421936035,1.4975839853286743,-1.3274281024932861,-0.9155514240264893,0.19574613869190216,0.7617652416229248,1.7164431810379028,-0.554831326007843,-2.118863344192505,0.854555606842041
268,2006,5,1.4576239585876465,0.9529325366020203,-1.0077295303344727,-1.2100870609283447,0.24713443219661713,0.34255003929138184,1.5854809284210205,-0.6430792808532715,-2.2413532733917236,0.3213004469871521
