,InfoPublYear,InfoPublMon,0,1,2,3,4,5,6,7,8,9
208,2001,5,2.172146797180176,4.48052978515625,-0.5555900931358337,-1.4389227628707886,2.392651319503784,1.0147432088851929,2.2663087844848633,-2.701841354370117,-4.759317398071289,4.276401996612549
209,2001,6,4.148318767547607,4.25629186630249,0.34286803007125854,-2.3074939250946045,3.4026548862457275,1.3873635530471802,3.605072498321533,-0.027127310633659363,-1.719008445739746,1.273402452468872
210,2001,7,4.148318767547607,4.25629186630249,0.34286803007125854,-2.3074939250946045,3.4026548862457275,1.3873635530471802,3.605072498321533,-0.027127310633659363,-1.719008445739746,1.273402452468872
211,2001,8,1.6371378898620605,1.869128942489624,-0.8121108412742615,-1.2830390930175781,0.0016246445011347532,0.6663327813148499,1.6149080991744995,0.2285269796848297,-1.4011503458023071,1.0203982591629028
212,2001,9,1.6980957984924316,1.3167651891708374,-0.617866575717926,-1.3339533805847168,0.022655464708805084,0.46886128187179565,0.9903199672698975,0.3808962106704712,-1.9551905393600464,-0.04919349029660225
213,2001,10,0.6107580661773682,0.9886062145233154,-1.2428927421569824,-1.1960545778274536,-0.06720224022865295,0.6180874109268188,1.3852864503860474,-0.29627880454063416,-1.6933375597000122,0.5195358991622925
214,2001,11,0.987112820148468,1.9193015098571777,-1.3715816736221313,-1.4022611379623413,-0.12801319360733032,0.3574094772338867,0.8289056420326233,-0.44471612572669983,-0.6302279829978943,-0.46176421642303467
215,2001,12,1.3006395101547241,1.108627438545227,-1.1080877780914307,-1.613329291343689,-0.691103994846344,0.20246782898902893,0.6181077361106873,-0.6349034309387207,-0.7913464903831482,-0.1045968234539032
216,2002,1,1.4682121276855469,1.9937782287597656,-0.6310443878173828,-1.2376830577850342,-0.281061053276062,0.3080084025859833,1.3373801708221436,-0.2624064087867737,-1.8500919342041016,1.417324185371399
217,2002,2,1.182745337486267,2.415130376815796,-1.1908422708511353,-1.5144885778427124,0.7881620526313782,0.2834344804286957,1.3361636400222778,-0.29408231377601624,-0.9243015646934509,0.862572193145752
218,2002,3,1.6226060390472412,2.4831624031066895,-0.559475302696228,-1.524559736251831,0.3685775399208069,0.28185731172561646,1.3018864393234253,-0.0025945135857909918,-2.567481279373169,1.389757752418518
219,2002,4,2.372252941131592,1.4181504249572754,-0.5238631367683411,-2.0294995307922363,-0.27387699484825134,0.48043835163116455,0.9513602256774902,-0.7715706825256348,-1.3308764696121216,1.288655400276184
220,2002,5,1.1690053939819336,0.7756897807121277,-0.5203475952148438,-1.5084893703460693,-0.7823142409324646,0.16255131363868713,1.0183451175689697,0.7129231095314026,-3.104158878326416,0.889072597026825
221,2002,6,1.552280068397522,1.998522400856018,-0.8430124521255493,-1.243595838546753,0.4250590205192566,1.0126382112503052,1.4626816511154175,-0.3838263154029846,-2.332382917404175,2.371420383453369
222,2002,7,1.651996374130249,0.32246237993240356,-2.118187189102173,-0.4573812484741211,1.5946297645568848,0.2606690526008606,1.8271830081939697,0.10007292032241821,-1.3676942586898804,0.8973063230514526
223,2002,8,0.8710442781448364,0.5623111128807068,-0.9490293860435486,-1.6391807794570923,-0.480821818113327,0.43960273265838623,1.398793339729309,-0.5212593078613281,-1.251113772392273,0.8789051175117493
224,2002,9,1.0966914892196655,1.2357792854309082,-1.046040654182434,-1.236013412475586,0.4131545126438141,0.19760093092918396,2.3169820308685303,-0.5522412657737732,-1.988364577293396,1.8879601955413818
225,2002,10,1.6367511749267578,1.0128148794174194,-0.9836199283599854,-1.3397300243377686,-0.2059350609779358,0.4791516065597534,1.089828610420227,-0.17739413678646088,-1.8226268291473389,0.6395630240440369
226,2002,11,1.0049594640731812,0.9018016457557678,-0.7592897415161133,-1.076481819152832,-0.0784461498260498,0.37604087591171265,1.2003769874572754,-0.24920903146266937,-1.2243353128433228,0.4070998728275299
227,2002,12,1.5339164733886719,1.1842330694198608,-0.7042239308357239,-1.7514595985412598,0.09545700997114182,0.1558508574962616,1.0960907936096191,-0.5180690884590149,-1.5751144886016846,0.16176366806030273
228,2003,1,1.848181128501892,2.0925769805908203,-1.110785961151123,-1.837622046470642,-1.0122431516647339,0.632106602191925,1.2739397287368774,-0.276549369096756,-1.057560682296753,1.2823058366775513
229,2003,2,0.8994154334068298,0.5274432897567749,-0.9461585283279419,-2.1751346588134766,-0.04919494688510895,0.462658554315567,1.1364303827285767,-0.7747531533241272,-1.627800464630127,1.029795527458191
230,2003,3,2.2483901977539062,-0.4298689067363739,-0.9275184273719788,-1.2285910844802856,0.4656703770160675,0.5124728083610535,0.7369495034217834,0.8346307873725891,-2.6549503803253174,0.32295894622802734
