证监会行业门类代码_Csrciccd1,日期_Date,行业月收益率_流通市值加权_Mrettmv,
"A",2006-08-31,"0.0383"
"A",2006-09-29,"0.0439"
"A",2006-10-31,"-0.0070"
"A",2006-11-30,"0.0559"
"A",2006-12-29,"0.1011"
"A",2007-01-31,"0.2569"
"A",2007-02-28,"0.1721"
"A",2007-03-30,"0.1443"
"A",2007-04-30,"0.2660"
"A",2007-05-31,"0.1797"
"A",2007-06-29,"-0.2178"
"A",2007-07-31,"0.2173"
"A",2007-08-31,"0.0676"
"A",2007-09-28,"0.0283"
"A",2007-10-31,"-0.1238"
"A",2007-11-30,"-0.0710"
"A",2007-12-28,"0.2447"
"A",2008-01-31,"0.0584"
"A",2008-02-29,"0.1328"
"A",2008-03-31,"-0.2071"
"A",2008-04-30,"0.0775"
"A",2008-05-30,"-0.0355"
"A",2008-06-30,"-0.2247"
"A",2008-07-31,"0.0675"
"A",2008-08-29,"-0.2993"
"A",2008-09-26,"-0.0999"
"A",2008-10-31,"-0.2371"
"A",2008-11-28,"0.2042"
"A",2008-12-31,"0.0311"
"A",2009-01-23,"0.1249"
"A",2009-02-27,"0.0802"
"A",2009-03-31,"0.0814"
"A",2009-04-30,"-0.0280"
"A",2009-05-27,"0.0035"
"A",2009-06-30,"0.0497"
"A",2009-07-31,"0.1165"
"A",2009-08-31,"-0.0965"
"A",2009-09-30,"-0.0245"
"A",2009-10-30,"0.0915"
"A",2009-11-30,"0.1886"
"A",2009-12-31,"0.0136"
"A",2010-01-29,"0.0098"
"A",2010-02-26,"0.0674"
"A",2010-03-31,"-0.0280"
"A",2010-04-30,"-0.0452"
"A",2010-05-31,"-0.0301"
"A",2010-06-30,"-0.1133"
"A",2010-07-30,"0.1406"
"A",2010-08-31,"0.1547"
"A",2010-09-30,"0.0331"
"A",2010-10-29,"0.0654"
"A",2010-11-30,"-0.0193"
"A",2010-12-31,"-0.0046"
"A",2011-01-31,"-0.0729"
"A",2011-02-28,"0.1111"
"A",2011-03-31,"-0.0883"
"A",2011-04-29,"-0.0309"
"A",2011-05-31,"-0.0254"
"A",2011-06-30,"0.0104"
"A",2011-07-29,"0.0303"
"A",2011-08-31,"0.0131"
"A",2011-09-30,"-0.1481"
"A",2011-10-31,"0.0561"
"A",2011-11-30,"0.0144"
"A",2011-12-30,"-0.1662"
"A",2012-01-31,"-0.0241"
"A",2012-02-29,"0.1218"
"A",2012-03-30,"-0.1044"
"A",2012-04-27,"0.0564"
"A",2012-05-31,"-0.0045"
"A",2012-06-29,"-0.0610"
"A",2012-07-31,"-0.0396"
"A",2012-08-31,"-0.0112"
"A",2012-09-28,"0.0058"
"A",2012-10-31,"-0.0304"
"A",2012-11-30,"-0.0996"
"A",2012-12-31,"0.1773"
"A",2013-01-31,"0.0700"
"A",2013-02-28,"-0.0069"
"A",2013-03-29,"-0.0797"
"A",2013-04-26,"-0.0450"
"A",2013-05-31,"0.1122"
"A",2013-06-28,"-0.1970"
"A",2013-07-31,"0.0246"
"A",2013-08-30,"0.0889"
"A",2013-09-30,"0.1357"
"A",2013-10-31,"0.0183"
"A",2013-11-29,"0.0909"
"A",2013-12-31,"-0.0747"
"A",2014-01-30,"-0.1078"
"A",2014-02-28,"0.0302"
"A",2014-03-31,"-0.0578"
"A",2014-04-30,"-0.0055"
"A",2014-05-30,"0.0165"
"A",2014-06-30,"0.0061"
"A",2014-07-31,"0.1056"
"A",2014-08-29,"0.0509"
"A",2014-09-30,"0.1649"
"A",2014-10-31,"-0.0077"
"A",2014-11-28,"0.0667"
"A",2014-12-31,"-0.0727"
"A",2015-01-30,"0.0927"
"A",2015-02-27,"-0.0085"
"A",2015-03-31,"0.2103"
"A",2015-04-30,"0.1284"
"A",2015-05-29,"0.2027"
"A",2015-06-30,"-0.0990"
"A",2015-07-31,"-0.1412"
"A",2015-08-31,"-0.1795"
"A",2015-09-30,"-0.0738"
"A",2015-10-30,"0.1516"
"A",2015-11-30,"0.0759"
"A",2015-12-31,"0.0462"
"A",2016-01-29,"-0.2781"
"A",2016-02-29,"0.0245"
"A",2016-03-31,"0.1808"
"A",2016-04-29,"-0.0383"
"A",2016-05-31,"-0.0058"
"A",2016-06-30,"0.0078"
"A",2016-07-29,"0.0282"
"A",2016-08-31,"0.0346"
"A",2016-09-30,"-0.0389"
"A",2016-10-31,"0.0414"
"A",2016-11-30,"0.0284"
"A",2016-12-30,"-0.0169"
"A",2017-01-26,"-0.0176"
"A",2017-02-28,"-0.0029"
"A",2017-03-31,"-0.0421"
"A",2017-04-28,"-0.0660"
"A",2017-05-31,"-0.0888"
"A",2017-06-30,"0.0331"
"A",2017-07-31,"-0.0019"
"A",2017-08-31,"0.0790"
"A",2017-09-29,"-0.0260"
"A",2017-10-31,"0.0601"
"A",2017-11-30,"-0.0601"
"A",2017-12-29,"0.0106"
"A",2018-01-31,"0.0095"
"A",2018-02-28,"-0.0872"
"A",2018-03-30,"-0.0059"
"A",2018-04-27,"-0.0360"
"A",2018-05-31,"0.0976"
"A",2018-06-29,"-0.1154"
"A",2018-07-31,"0.0505"
"A",2018-08-31,"-0.0943"
"A",2018-09-28,"0.0211"
"A",2018-10-31,"-0.0440"
"A",2018-11-30,"0.0435"
"A",2018-12-28,"-0.0028"
"A",2019-01-31,"0.0620"
"A",2019-02-28,"0.2220"
"A",2019-03-29,"0.1939"
"A",2019-04-30,"0.0140"
"A",2019-05-31,"-0.0069"
"A",2019-06-28,"-0.0718"
"A",2019-07-31,"0.1050"
"A",2019-08-30,"0.0092"
"A",2019-09-30,"-0.0938"
"A",2019-10-31,"0.1549"
"A",2019-11-29,"-0.0994"
"A",2019-12-31,"0.0064"
"A",2020-01-23,"-0.0410"
"A",2020-02-28,"0.1201"
"A",2020-03-31,"0.0781"
"A",2020-04-30,"-0.0335"
"A",2020-05-29,"-0.0432"
"A",2020-06-30,"0.0732"
"A",2020-07-31,"0.1198"
"A",2020-08-31,"0.0124"
"A",2020-09-30,"-0.1590"
"A",2020-10-30,"-0.0412"
"A",2020-11-30,"0.0638"
"A",2020-12-31,"0.0185"
"A",2021-01-29,"0.0160"
"A",2021-02-26,"0.1608"
"A",2021-03-31,"-0.0934"
"A",2021-04-30,"0.0270"
"A",2021-05-31,"-0.1094"
"A",2021-06-30,"-0.0210"
"A",2021-07-30,"-0.1669"
"A",2021-08-31,"0.0029"
"A",2021-09-30,"0.1294"
"A",2021-10-29,"0.0573"
"A",2021-11-30,"-0.0272"
"A",2021-12-31,"0.0584"
"A",2022-01-28,"-0.0231"
"A",2022-02-28,"0.0232"
"A",2022-03-31,"0.0448"
"A",2022-04-29,"-0.1233"
"A",2022-05-31,"0.0483"
"A",2022-06-30,"0.0468"
"A",2022-07-29,"0.0551"
"A",2022-08-31,"0.0050"
"A",2022-09-30,"-0.1078"
"A",2022-10-31,"-0.0811"
"A",2022-11-30,"0.0528"
"A",2022-12-30,"0.0190"
"A",2023-01-31,"0.0295"
"A",2023-02-28,"-0.0011"
"A",2023-03-31,"-0.0038"
"A",2023-04-28,"-0.0366"
"A",2023-05-31,"-0.1122"
"A",2023-06-30,"0.0448"
"A",2023-07-31,"0.0645"
"A",2023-08-31,"-0.0892"
"A",2023-09-28,"-0.0293"
"A",2023-10-31,"0.0113"
"A",2023-11-30,"0.0295"
"A",2023-12-29,"0.0095"
"B",1994-03-31,"-0.1696"
"B",1994-04-29,"-0.1763"
"B",1994-05-31,"-0.0867"
"B",1994-06-30,"-0.1195"
"B",1994-07-29,"-0.3000"
"B",1994-08-31,"0.7806"
"B",1994-09-30,"0.2636"
"B",1994-10-31,"-0.1927"
"B",1994-11-30,"-0.0225"
"B",1994-12-30,"-0.0862"
"B",1995-01-27,"-0.1006"
"B",1995-02-28,"0.0140"
"B",1995-03-31,"0.0759"
"B",1995-04-28,"-0.1571"
"B",1995-05-31,"0.1597"
"B",1995-06-30,"-0.0426"
"B",1995-07-31,"0.0171"
"B",1995-08-31,"0.0337"
"B",1995-09-29,"-0.0423"
"B",1995-10-31,"0.0612"
"B",1995-11-30,"-0.0179"
"B",1995-12-29,"-0.1164"
"B",1996-01-31,"-0.0576"
"B",1996-02-16,"0.0131"
"B",1996-03-29,"-0.0129"
"B",1996-04-30,"0.4105"
"B",1996-05-31,"-0.0433"
"B",1996-06-28,"0.0139"
"B",1996-07-31,"0.3420"
"B",1996-08-30,"-0.1490"
"B",1996-09-27,"0.1808"
"B",1996-10-31,"0.3713"
"B",1996-11-29,"0.1577"
"B",1996-12-31,"-0.4103"
"B",1997-01-31,"0.1569"
"B",1997-02-28,"0.0400"
"B",1997-03-31,"0.1884"
"B",1997-04-30,"-0.0867"
"B",1997-05-30,"-0.1121"
"B",1997-06-27,"-0.0858"
"B",1997-07-31,"-0.0702"
"B",1997-08-29,"0.0272"
"B",1997-09-30,"-0.0979"
"B",1997-10-31,"0.0379"
"B",1997-11-28,"-0.0430"
"B",1997-12-31,"-0.0147"
"B",1998-01-23,"-0.0777"
"B",1998-02-27,"0.1721"
"B",1998-03-31,"-0.0183"
"B",1998-04-30,"0.0633"
"B",1998-05-29,"0.0879"
"B",1998-06-30,"-0.0479"
"B",1998-07-31,"-0.0929"
"B",1998-08-31,"-0.1172"
"B",1998-09-30,"0.0699"
"B",1998-10-30,"0.0516"
"B",1998-11-30,"0.0188"
"B",1998-12-31,"-0.0645"
"B",1999-01-29,"0.0491"
"B",1999-02-09,"-0.0158"
"B",1999-03-31,"0.0949"
"B",1999-04-30,"-0.0503"
"B",1999-05-31,"0.0498"
"B",1999-06-30,"0.4255"
"B",1999-07-30,"0.0728"
"B",1999-08-31,"0.0219"
"B",1999-09-30,"-0.0414"
"B",1999-10-29,"0.0054"
"B",1999-11-30,"-0.0568"
"B",1999-12-30,"-0.0575"
"B",2000-01-28,"0.2570"
"B",2000-02-29,"0.1057"
"B",2000-03-31,"0.1383"
"B",2000-04-28,"-0.0444"
"B",2000-05-31,"0.1762"
"B",2000-06-30,"-0.0172"
"B",2000-07-31,"0.0590"
"B",2000-08-31,"-0.0087"
"B",2000-09-29,"-0.0414"
"B",2000-10-31,"0.0179"
"B",2000-11-30,"0.0211"
"B",2000-12-29,"-0.0177"
"B",2001-01-19,"-0.0140"
"B",2001-02-28,"-0.0526"
"B",2001-03-30,"0.0901"
"B",2001-04-30,"0.0065"
"B",2001-05-31,"0.0767"
"B",2001-06-29,"0.0588"
"B",2001-07-31,"-0.1818"
"B",2001-08-31,"-0.0545"
"B",2001-09-28,"-0.0427"
"B",2001-10-31,"-0.0655"
"B",2001-11-30,"0.0590"
"B",2001-12-31,"-0.0390"
"B",2002-01-31,"-0.0680"
"B",2002-02-28,"0.0109"
"B",2002-03-29,"0.0198"
"B",2002-04-30,"0.0313"
"B",2002-05-31,"-0.0832"
"B",2002-06-28,"0.1636"
"B",2002-07-31,"-0.0674"
"B",2002-08-30,"0.0171"
"B",2002-09-27,"-0.0531"
"B",2002-10-31,"-0.0466"
"B",2002-11-29,"-0.0642"
"B",2002-12-31,"-0.0599"
"B",2003-01-29,"0.1238"
"B",2003-02-28,"0.0110"
"B",2003-03-31,"0.0029"
"B",2003-04-30,"0.0121"
"B",2003-05-30,"0.0440"
"B",2003-06-30,"-0.0327"
"B",2003-07-31,"-0.0201"
"B",2003-08-29,"-0.0381"
"B",2003-09-30,"-0.0407"
"B",2003-10-31,"0.0565"
"B",2003-11-28,"0.0543"
"B",2003-12-31,"0.2050"
"B",2004-01-30,"0.0159"
"B",2004-02-27,"0.0340"
"B",2004-03-31,"0.0929"
"B",2004-04-30,"-0.0654"
"B",2004-05-31,"-0.0252"
"B",2004-06-30,"-0.0679"
"B",2004-07-30,"0.0477"
"B",2004-08-31,"-0.0278"
"B",2004-09-30,"0.0561"
"B",2004-10-29,"0.0392"
"B",2004-11-30,"0.0073"
"B",2004-12-31,"-0.0494"
"B",2005-01-31,"-0.0778"
"B",2005-02-28,"0.1385"
"B",2005-03-31,"-0.0775"
"B",2005-04-29,"0.0072"
"B",2005-05-31,"-0.1359"
"B",2005-06-30,"-0.0237"
"B",2005-07-29,"0.0307"
"B",2005-08-31,"0.0597"
"B",2005-09-30,"0.0100"
"B",2005-10-31,"-0.0745"
"B",2005-11-30,"-0.0139"
"B",2005-12-30,"0.1200"
"B",2006-01-25,"0.1078"
"B",2006-02-28,"0.0287"
"B",2006-03-31,"0.0462"
"B",2006-04-28,"0.1515"
"B",2006-05-31,"0.1457"
"B",2006-06-30,"-0.0387"
"B",2006-07-31,"-0.0887"
"B",2006-08-31,"0.0343"
"B",2006-09-29,"0.0034"
"B",2006-10-31,"0.0043"
"B",2006-11-30,"0.1918"
"B",2006-12-29,"0.1255"
"B",2007-01-31,"0.1293"
